Weather_recording;site_no;site;date;dps;min_temp;Unit_min_temp;max_temp;Unit_max_temp;av_temp;Unit_av_temp;precipitation;Unit_precipitation;glob_radiation;Unit_glob_radiation ;ET_grass;Unit_ET_grass
Weather_recording;2;Reutershof;2001-08-13;130;15.6;°C;19.0;°C;17.0;°C;4.2;mm;5.1;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-08-14;131;17.9;°C;26.1;°C;20.7;°C;0.2;mm;10.5;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-08-15;132;15.0;°C;33.9;°C;24.7;°C;0.0;mm;20.7;MJ/m²;6.3;mm
Weather_recording;2;Reutershof;2001-08-16;133;18.7;°C;35.1;°C;26.0;°C;19.7;mm;19.7;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2001-08-17;134;14.7;°C;27.3;°C;20.1;°C;2.4;mm;16.7;MJ/m²;3.2;mm
Weather_recording;2;Reutershof;2001-08-18;135;11.3;°C;24.1;°C;17.8;°C;0.0;mm;15.1;MJ/m²;1.8;mm
Weather_recording;2;Reutershof;2001-08-19;136;17.9;°C;29.3;°C;21.7;°C;0.0;mm;11.5;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2001-08-20;137;15.4;°C;28.0;°C;21.6;°C;0.2;mm;14.7;MJ/m²;3.4;mm
Weather_recording;2;Reutershof;2001-08-21;138;16.1;°C;27.5;°C;20.4;°C;0.0;mm;13.0;MJ/m²;3.1;mm
Weather_recording;2;Reutershof;2001-08-22;139;15.8;°C;27.5;°C;20.4;°C;0.0;mm;13.5;MJ/m²;2.5;mm
Weather_recording;2;Reutershof;2001-08-23;140;15.8;°C;27.3;°C;20.9;°C;0.0;mm;17.2;MJ/m²;3.5;mm
Weather_recording;2;Reutershof;2001-08-24;141;14.8;°C;30.1;°C;21.2;°C;0.0;mm;13.2;MJ/m²;3.9;mm
Weather_recording;2;Reutershof;2001-08-25;142;14.4;°C;31.4;°C;22.3;°C;0.0;mm;18.4;MJ/m²;6.0;mm
Weather_recording;2;Reutershof;2001-08-26;143;14.7;°C;32.7;°C;23.1;°C;0.4;mm;18.6;MJ/m²;6.1;mm
Weather_recording;2;Reutershof;2001-08-27;144;12.5;°C;23.7;°C;17.9;°C;14.9;mm;6.9;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-08-28;145;11.8;°C;19.1;°C;14.7;°C;0.4;mm;10.4;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2001-08-29;146;10.4;°C;22.8;°C;16.1;°C;0.0;mm;15.1;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2001-08-30;147;8.1;°C;22.8;°C;15.1;°C;0.0;mm;17.2;MJ/m²;2.4;mm
Weather_recording;2;Reutershof;2001-08-31;148;10.8;°C;23.5;°C;16.1;°C;0.6;mm;11.3;MJ/m²;2.1;mm
Weather_recording;2;Reutershof;2001-09-01;149;11.9;°C;23.9;°C;16.9;°C;0.2;mm;14.2;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2001-09-02;150;10.5;°C;20.2;°C;14.7;°C;0.2;mm;11.5;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2001-09-03;151;13.1;°C;21.5;°C;16.9;°C;16.5;mm;8.4;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2001-09-04;152;12.4;°C;20.7;°C;15.6;°C;2.2;mm;9.9;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-09-05;153;11.5;°C;24.0;°C;15.3;°C;0.8;mm;9.4;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-09-06;154;11.0;°C;19.0;°C;14.4;°C;0.2;mm;8.6;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2001-09-07;155;10.7;°C;18.9;°C;13.9;°C;0.6;mm;10.2;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-09-08;156;9.0;°C;15.9;°C;12.1;°C;9.4;mm;10.8;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-09-09;157;8.0;°C;13.7;°C;10.7;°C;18.2;mm;4.3;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-09-10;158;12.2;°C;17.8;°C;14.1;°C;1.6;mm;8.6;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-09-11;159;10.3;°C;17.1;°C;12.8;°C;7.8;mm;10.0;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2001-09-12;160;8.0;°C;19.5;°C;13.1;°C;0.0;mm;12.0;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2001-09-13;161;9.6;°C;18.1;°C;12.4;°C;8.2;mm;6.2;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-09-14;162;7.8;°C;19.7;°C;12.6;°C;0.2;mm;9.7;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2001-09-15;163;9.5;°C;19.4;°C;13.5;°C;1.2;mm;11.5;MJ/m²;1.5;mm
Weather_recording;2;Reutershof;2001-09-16;164;9.8;°C;18.3;°C;12.9;°C;0.6;mm;13.0;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2001-09-17;165;8.6;°C;16.9;°C;12.2;°C;2.8;mm;7.3;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-09-18;166;7.3;°C;14.2;°C;11.1;°C;27.6;mm;2.8;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-09-19;167;8.7;°C;18.3;°C;12.4;°C;0.2;mm;12.7;MJ/m²;1.3;mm
Weather_recording;2;Reutershof;2001-09-20;168;8.3;°C;14.1;°C;11.0;°C;9.9;mm;3.6;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-09-21;169;9.2;°C;18.3;°C;12.5;°C;7.5;mm;6.7;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-09-22;170;9.6;°C;15.7;°C;12.1;°C;7.1;mm;5.7;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-09-23;171;9.8;°C;17.9;°C;12.7;°C;0.0;mm;9.0;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-09-24;172;7.3;°C;16.9;°C;12.1;°C;2.4;mm;6.7;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2001-09-25;173;10.6;°C;12.8;°C;11.5;°C;1.8;mm;3.5;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-09-26;174;9.8;°C;15.2;°C;11.5;°C;3.2;mm;3.9;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-09-27;175;8.0;°C;16.1;°C;11.7;°C;0.2;mm;6.5;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2001-09-28;176;7.9;°C;16.2;°C;11.5;°C;3.4;mm;6.0;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2001-09-29;177;10.0;°C;15.5;°C;12.5;°C;0.0;mm;3.2;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-09-30;178;9.4;°C;14.1;°C;11.7;°C;5.2;mm;2.4;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-01;179;13.2;°C;16.5;°C;14.7;°C;1.4;mm;2.5;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-02;180;13.2;°C;19.6;°C;15.7;°C;1.6;mm;3.6;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-03;181;10.7;°C;18.8;°C;14.5;°C;1.2;mm;4.1;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2001-10-04;182;10.2;°C;17.0;°C;13.1;°C;0.2;mm;7.3;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-10-05;183;8.7;°C;19.9;°C;13.0;°C;0.0;mm;8.3;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-10-06;184;6.5;°C;20.2;°C;12.8;°C;0.0;mm;10.1;MJ/m²;1.3;mm
Weather_recording;2;Reutershof;2001-10-07;185;10.6;°C;18.5;°C;14.3;°C;0.8;mm;4.6;MJ/m²;0.3;mm
Weather_recording;2;Reutershof;2001-10-08;186;10.6;°C;21.6;°C;15.5;°C;1.6;mm;8.3;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2001-10-09;187;9.0;°C;18.1;°C;13.5;°C;0.2;mm;8.5;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2001-10-10;188;11.2;°C;17.5;°C;13.9;°C;0.4;mm;7.6;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2001-10-11;189;11.2;°C;14.6;°C;13.1;°C;2.2;mm;3.3;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2001-10-12;190;10.6;°C;17.2;°C;14.0;°C;0.2;mm;3.1;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-10-13;191;8.6;°C;22.4;°C;14.2;°C;0.2;mm;8.0;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2001-10-14;192;11.0;°C;22.0;°C;15.6;°C;0.0;mm;6.5;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2001-10-15;193;12.4;°C;20.9;°C;15.9;°C;0.2;mm;5.7;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2001-10-16;194;11.9;°C;21.4;°C;15.0;°C;0.2;mm;4.5;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2001-10-17;195;9.6;°C;16.7;°C;11.4;°C;0.2;mm;3.9;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-18;196;8.4;°C;16.2;°C;11.7;°C;0.2;mm;4.5;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2001-10-19;197;8.0;°C;15.9;°C;12.1;°C;0.0;mm;5.5;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-10-20;198;6.3;°C;15.1;°C;10.2;°C;0.0;mm;6.3;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2001-10-21;199;7.9;°C;12.4;°C;10.3;°C;0.0;mm;2.8;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2001-10-22;200;8.3;°C;11.3;°C;10.2;°C;0.6;mm;0.9;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-23;201;8.1;°C;10.7;°C;9.4;°C;0.0;mm;2.7;MJ/m²;0.3;mm
Weather_recording;2;Reutershof;2001-10-24;202;1.5;°C;9.3;°C;6.5;°C;0.0;mm;6.0;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2001-10-25;203;6.3;°C;10.5;°C;8.2;°C;0.4;mm;2.1;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2001-10-26;204;8.3;°C;16.3;°C;11.2;°C;0.0;mm;4.2;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2001-10-27;205;8.7;°C;12.6;°C;10.4;°C;3.2;mm;2.4;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2001-10-28;206;9.1;°C;14.2;°C;11.0;°C;0.8;mm;3.6;MJ/m²;0.3;mm
Weather_recording;2;Reutershof;2001-10-29;207;8.0;°C;11.3;°C;9.7;°C;1.4;mm;1.5;MJ/m²;0.0;mm
Weather_recording;3;Suderburg;2001-03-28;0;-4.0;°C;4.0;°C;NA;°C;0.0;mm;8.3;MJ/m²;0.6;mm
Weather_recording;3;Suderburg;2001-03-29;1;0.0;°C;11.0;°C;NA;°C;8.0;mm;9.2;MJ/m²;0.5;mm
Weather_recording;3;Suderburg;2001-03-30;2;0.0;°C;11.0;°C;NA;°C;1.0;mm;14.9;MJ/m²;1.0;mm
Weather_recording;3;Suderburg;2001-03-31;3;3.0;°C;13.0;°C;NA;°C;0.0;mm;16.2;MJ/m²;1.9;mm
Weather_recording;3;Suderburg;2001-04-01;4;8.0;°C;15.0;°C;NA;°C;0.0;mm;12.0;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-04-02;5;5.0;°C;19.0;°C;NA;°C;0.0;mm;18.1;MJ/m²;4.9;mm
Weather_recording;3;Suderburg;2001-04-03;6;7.0;°C;16.0;°C;NA;°C;0.0;mm;7.0;MJ/m²;2.3;mm
Weather_recording;3;Suderburg;2001-04-04;7;4.0;°C;17.0;°C;NA;°C;0.0;mm;8.5;MJ/m²;2.9;mm
Weather_recording;3;Suderburg;2001-04-05;8;4.0;°C;12.0;°C;NA;°C;1.5;mm;14.7;MJ/m²;1.8;mm
Weather_recording;3;Suderburg;2001-04-06;9;5.0;°C;13.0;°C;NA;°C;3.0;mm;6.0;MJ/m²;0.8;mm
Weather_recording;3;Suderburg;2001-04-07;10;8.0;°C;12.0;°C;NA;°C;3.5;mm;9.3;MJ/m²;1.1;mm
Weather_recording;3;Suderburg;2001-04-08;11;1.0;°C;13.0;°C;NA;°C;4.5;mm;16.3;MJ/m²;1.5;mm
Weather_recording;3;Suderburg;2001-04-09;12;0.0;°C;17.0;°C;NA;°C;0.0;mm;17.5;MJ/m²;2.5;mm
Weather_recording;3;Suderburg;2001-04-10;13;6.0;°C;12.0;°C;NA;°C;0.0;mm;6.9;MJ/m²;0.7;mm
Weather_recording;3;Suderburg;2001-04-11;14;5.0;°C;9.0;°C;NA;°C;3.5;mm;4.9;MJ/m²;0.5;mm
Weather_recording;3;Suderburg;2001-04-12;15;1.0;°C;7.0;°C;NA;°C;0.0;mm;12.9;MJ/m²;0.9;mm
Weather_recording;3;Suderburg;2001-04-13;16;-2.0;°C;5.0;°C;NA;°C;1.0;mm;17.0;MJ/m²;1.6;mm
Weather_recording;3;Suderburg;2001-04-14;17;-3.0;°C;8.0;°C;NA;°C;0.0;mm;17.9;MJ/m²;1.8;mm
Weather_recording;3;Suderburg;2001-04-15;18;0.0;°C;7.0;°C;NA;°C;1.5;mm;4.5;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-04-16;19;4.0;°C;8.0;°C;NA;°C;7.0;mm;4.2;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-04-17;20;4.0;°C;8.0;°C;NA;°C;1.0;mm;8.1;MJ/m²;0.8;mm
Weather_recording;3;Suderburg;2001-04-18;21;3.0;°C;9.0;°C;NA;°C;4.5;mm;5.3;MJ/m²;0.1;mm
Weather_recording;3;Suderburg;2001-04-19;22;1.0;°C;9.0;°C;NA;°C;4.5;mm;14.9;MJ/m²;0.7;mm
Weather_recording;3;Suderburg;2001-04-20;23;-1.0;°C;9.0;°C;NA;°C;2.0;mm;17.6;MJ/m²;1.0;mm
Weather_recording;3;Suderburg;2001-04-21;24;-1.0;°C;11.0;°C;NA;°C;1.0;mm;16.5;MJ/m²;2.1;mm
Weather_recording;3;Suderburg;2001-04-22;25;-1.0;°C;12.0;°C;NA;°C;0.0;mm;16.9;MJ/m²;2.2;mm
Weather_recording;3;Suderburg;2001-04-23;26;1.0;°C;17.0;°C;NA;°C;0.0;mm;20.8;MJ/m²;3.0;mm
Weather_recording;3;Suderburg;2001-04-24;27;0.0;°C;18.0;°C;NA;°C;0.0;mm;21.6;MJ/m²;3.3;mm
Weather_recording;3;Suderburg;2001-04-25;28;9.0;°C;13.0;°C;NA;°C;0.0;mm;5.8;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-04-26;29;6.0;°C;18.0;°C;NA;°C;6.0;mm;14.6;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-04-27;30;5.0;°C;16.0;°C;NA;°C;5.0;mm;11.4;MJ/m²;0.3;mm
Weather_recording;3;Suderburg;2001-04-28;31;4.0;°C;15.0;°C;NA;°C;3.0;mm;11.0;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-04-29;32;5.0;°C;19.0;°C;NA;°C;1.0;mm;19.8;MJ/m²;1.9;mm
Weather_recording;3;Suderburg;2001-04-30;33;9.0;°C;22.0;°C;NA;°C;0.0;mm;21.0;MJ/m²;4.4;mm
Weather_recording;3;Suderburg;2001-05-01;34;11.0;°C;24.0;°C;NA;°C;0.0;mm;22.9;MJ/m²;3.4;mm
Weather_recording;3;Suderburg;2001-05-02;35;5.0;°C;20.0;°C;NA;°C;0.0;mm;24.4;MJ/m²;5.0;mm
Weather_recording;3;Suderburg;2001-05-03;36;10.0;°C;24.0;°C;NA;°C;0.0;mm;23.8;MJ/m²;6.1;mm
Weather_recording;3;Suderburg;2001-05-04;37;10.0;°C;17.0;°C;NA;°C;1.5;mm;13.4;MJ/m²;0.9;mm
Weather_recording;3;Suderburg;2001-05-05;38;8.0;°C;14.0;°C;NA;°C;0.0;mm;11.1;MJ/m²;2.2;mm
Weather_recording;3;Suderburg;2001-05-06;39;6.0;°C;16.0;°C;NA;°C;0.0;mm;11.0;MJ/m²;2.7;mm
Weather_recording;3;Suderburg;2001-05-07;40;4.0;°C;17.0;°C;NA;°C;0.0;mm;17.3;MJ/m²;2.9;mm
Weather_recording;3;Suderburg;2001-05-08;41;6.0;°C;20.0;°C;NA;°C;0.0;mm;22.9;MJ/m²;3.9;mm
Weather_recording;3;Suderburg;2001-05-09;42;5.0;°C;22.0;°C;NA;°C;0.0;mm;26.8;MJ/m²;5.3;mm
Weather_recording;3;Suderburg;2001-05-10;43;7.0;°C;25.0;°C;NA;°C;0.0;mm;27.3;MJ/m²;6.1;mm
Weather_recording;3;Suderburg;2001-05-11;44;8.0;°C;23.0;°C;NA;°C;0.0;mm;26.9;MJ/m²;5.6;mm
Weather_recording;3;Suderburg;2001-05-12;45;6.0;°C;23.0;°C;NA;°C;0.0;mm;26.7;MJ/m²;5.7;mm
Weather_recording;3;Suderburg;2001-05-13;46;7.0;°C;25.0;°C;NA;°C;0.0;mm;25.3;MJ/m²;5.4;mm
Weather_recording;3;Suderburg;2001-05-14;47;9.0;°C;27.0;°C;NA;°C;0.0;mm;25.2;MJ/m²;6.6;mm
Weather_recording;3;Suderburg;2001-05-15;48;14.0;°C;22.0;°C;NA;°C;0.0;mm;21.4;MJ/m²;2.8;mm
Weather_recording;3;Suderburg;2001-05-16;49;9.0;°C;23.0;°C;NA;°C;0.0;mm;17.9;MJ/m²;3.8;mm
Weather_recording;3;Suderburg;2001-05-17;50;9.0;°C;21.0;°C;NA;°C;10.5;mm;18.6;MJ/m²;2.8;mm
Weather_recording;3;Suderburg;2001-05-18;51;8.0;°C;17.0;°C;NA;°C;1.5;mm;16.2;MJ/m²;1.0;mm
Weather_recording;3;Suderburg;2001-05-19;52;6.0;°C;18.0;°C;NA;°C;0.5;mm;16.0;MJ/m²;2.8;mm
Weather_recording;3;Suderburg;2001-05-20;53;4.0;°C;18.0;°C;NA;°C;0.0;mm;26.7;MJ/m²;2.5;mm
Weather_recording;3;Suderburg;2001-05-21;54;6.0;°C;19.0;°C;NA;°C;0.0;mm;26.1;MJ/m²;3.2;mm
Weather_recording;3;Suderburg;2001-05-22;55;5.0;°C;19.0;°C;NA;°C;0.0;mm;24.4;MJ/m²;3.5;mm
Weather_recording;3;Suderburg;2001-05-23;56;4.0;°C;22.0;°C;NA;°C;0.0;mm;28.8;MJ/m²;5.7;mm
Weather_recording;3;Suderburg;2001-05-24;57;6.0;°C;24.0;°C;NA;°C;0.0;mm;28.8;MJ/m²;5.7;mm
Weather_recording;3;Suderburg;2001-05-25;58;6.0;°C;23.0;°C;NA;°C;0.0;mm;29.8;MJ/m²;4.9;mm
Weather_recording;3;Suderburg;2001-05-26;59;6.0;°C;26.0;°C;NA;°C;0.0;mm;25.9;MJ/m²;6.2;mm
Weather_recording;3;Suderburg;2001-05-27;60;11.0;°C;24.0;°C;NA;°C;0.0;mm;17.2;MJ/m²;3.3;mm
Weather_recording;3;Suderburg;2001-05-28;61;14.0;°C;18.0;°C;NA;°C;3.0;mm;4.9;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-05-29;62;15.0;°C;20.0;°C;NA;°C;8.5;mm;24.5;MJ/m²;3.6;mm
Weather_recording;3;Suderburg;2001-05-30;63;9.0;°C;22.0;°C;NA;°C;0.0;mm;20.8;MJ/m²;3.4;mm
Weather_recording;3;Suderburg;2001-05-31;64;8.0;°C;19.0;°C;NA;°C;0.0;mm;10.6;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-06-01;65;9.0;°C;17.0;°C;NA;°C;3.0;mm;11.2;MJ/m²;2.1;mm
Weather_recording;3;Suderburg;2001-06-02;66;9.0;°C;17.0;°C;NA;°C;2.0;mm;10.1;MJ/m²;0.8;mm
Weather_recording;3;Suderburg;2001-06-03;67;6.0;°C;15.0;°C;NA;°C;10.0;mm;12.4;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-06-04;68;8.0;°C;18.0;°C;NA;°C;11.0;mm;8.7;MJ/m²;0.2;mm
Weather_recording;3;Suderburg;2001-06-05;69;9.0;°C;18.0;°C;NA;°C;2.0;mm;16.4;MJ/m²;2.3;mm
Weather_recording;3;Suderburg;2001-06-06;70;8.0;°C;21.0;°C;NA;°C;0.0;mm;14.8;MJ/m²;3.0;mm
Weather_recording;3;Suderburg;2001-06-07;71;11.0;°C;19.0;°C;NA;°C;6.5;mm;13.5;MJ/m²;0.7;mm
Weather_recording;3;Suderburg;2001-06-08;72;9.0;°C;18.0;°C;NA;°C;1.5;mm;11.4;MJ/m²;1.4;mm
Weather_recording;3;Suderburg;2001-06-09;73;7.0;°C;20.0;°C;NA;°C;3.0;mm;26.4;MJ/m²;2.6;mm
Weather_recording;3;Suderburg;2001-06-10;74;7.0;°C;16.0;°C;NA;°C;1.0;mm;11.2;MJ/m²;0.9;mm
Weather_recording;3;Suderburg;2001-06-11;75;4.0;°C;20.0;°C;NA;°C;6.0;mm;22.5;MJ/m²;2.1;mm
Weather_recording;3;Suderburg;2001-06-12;76;9.0;°C;17.0;°C;NA;°C;1.0;mm;12.7;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-06-13;77;4.0;°C;20.0;°C;NA;°C;1.5;mm;20.4;MJ/m²;1.9;mm
Weather_recording;3;Suderburg;2001-06-14;78;9.0;°C;23.0;°C;NA;°C;0.0;mm;24.7;MJ/m²;3.6;mm
Weather_recording;3;Suderburg;2001-06-15;79;7.0;°C;24.0;°C;NA;°C;0.0;mm;23.3;MJ/m²;3.7;mm
Weather_recording;3;Suderburg;2001-06-16;80;14.0;°C;25.0;°C;NA;°C;10.5;mm;23.8;MJ/m²;3.9;mm
Weather_recording;3;Suderburg;2001-06-17;81;12.0;°C;23.0;°C;NA;°C;1.0;mm;15.3;MJ/m²;1.1;mm
Weather_recording;3;Suderburg;2001-06-18;82;12.0;°C;19.0;°C;NA;°C;19.0;mm;9.0;MJ/m²;1.1;mm
Weather_recording;3;Suderburg;2001-06-19;83;10.0;°C;18.0;°C;NA;°C;1.0;mm;12.8;MJ/m²;1.4;mm
Weather_recording;3;Suderburg;2001-06-20;84;6.0;°C;23.0;°C;NA;°C;0.0;mm;28.8;MJ/m²;4.0;mm
Weather_recording;3;Suderburg;2001-06-21;85;13.0;°C;22.0;°C;NA;°C;0.0;mm;19.2;MJ/m²;3.4;mm
Weather_recording;3;Suderburg;2001-06-22;86;10.0;°C;18.0;°C;NA;°C;0.0;mm;11.5;MJ/m²;0.5;mm
Weather_recording;3;Suderburg;2001-06-23;87;11.0;°C;20.0;°C;NA;°C;5.0;mm;12.0;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-06-24;88;10.0;°C;22.0;°C;NA;°C;0.0;mm;25.8;MJ/m²;2.4;mm
Weather_recording;3;Suderburg;2001-06-25;89;9.0;°C;22.0;°C;NA;°C;0.0;mm;29.2;MJ/m²;3.5;mm
Weather_recording;3;Suderburg;2001-06-26;90;10.0;°C;26.0;°C;NA;°C;0.0;mm;27.9;MJ/m²;5.1;mm
Weather_recording;3;Suderburg;2001-06-27;91;12.0;°C;30.0;°C;NA;°C;0.0;mm;23.6;MJ/m²;6.5;mm
Weather_recording;3;Suderburg;2001-06-28;92;18.0;°C;24.0;°C;NA;°C;0.0;mm;12.9;MJ/m²;2.6;mm
Weather_recording;3;Suderburg;2001-06-29;93;13.0;°C;26.0;°C;NA;°C;9.5;mm;20.5;MJ/m²;3.3;mm
Weather_recording;3;Suderburg;2001-06-30;94;13.0;°C;28.0;°C;NA;°C;0.0;mm;17.6;MJ/m²;3.5;mm
Weather_recording;3;Suderburg;2001-07-01;95;13.0;°C;24.0;°C;NA;°C;9.5;mm;20.1;MJ/m²;2.5;mm
Weather_recording;3;Suderburg;2001-07-02;96;13.0;°C;22.0;°C;NA;°C;0.0;mm;21.4;MJ/m²;3.0;mm
Weather_recording;3;Suderburg;2001-07-03;97;10.0;°C;25.0;°C;NA;°C;0.0;mm;25.9;MJ/m²;5.2;mm
Weather_recording;3;Suderburg;2001-07-04;98;11.0;°C;28.0;°C;NA;°C;0.0;mm;25.1;MJ/m²;5.5;mm
Weather_recording;3;Suderburg;2001-07-05;99;15.0;°C;28.0;°C;NA;°C;0.0;mm;28.0;MJ/m²;6.5;mm
Weather_recording;3;Suderburg;2001-07-06;100;16.0;°C;31.0;°C;NA;°C;0.0;mm;23.9;MJ/m²;7.0;mm
Weather_recording;3;Suderburg;2001-07-07;101;16.0;°C;30.0;°C;NA;°C;0.0;mm;24.8;MJ/m²;5.3;mm
Weather_recording;3;Suderburg;2001-07-08;102;17.0;°C;23.0;°C;NA;°C;43.0;mm;6.1;MJ/m²;0.7;mm
Weather_recording;3;Suderburg;2001-07-09;103;15.0;°C;23.0;°C;NA;°C;4.0;mm;7.3;MJ/m²;0.9;mm
Weather_recording;3;Suderburg;2001-07-10;104;13.0;°C;26.0;°C;NA;°C;0.5;mm;22.5;MJ/m²;3.2;mm
Weather_recording;3;Suderburg;2001-07-11;105;14.0;°C;23.0;°C;NA;°C;4.0;mm;26.0;MJ/m²;3.4;mm
Weather_recording;3;Suderburg;2001-07-12;106;12.0;°C;23.0;°C;NA;°C;1.0;mm;24.6;MJ/m²;3.2;mm
Weather_recording;3;Suderburg;2001-07-13;107;12.0;°C;23.0;°C;NA;°C;2.5;mm;25.5;MJ/m²;3.6;mm
Weather_recording;3;Suderburg;2001-07-14;108;13.0;°C;22.0;°C;NA;°C;2.5;mm;10.7;MJ/m²;1.7;mm
Weather_recording;3;Suderburg;2001-07-15;109;14.0;°C;21.0;°C;NA;°C;5.0;mm;12.0;MJ/m²;1.3;mm
Weather_recording;3;Suderburg;2001-07-16;110;13.0;°C;18.0;°C;NA;°C;2.0;mm;10.3;MJ/m²;0.7;mm
Weather_recording;3;Suderburg;2001-07-17;111;10.0;°C;23.0;°C;NA;°C;1.5;mm;21.3;MJ/m²;2.7;mm
Weather_recording;3;Suderburg;2001-07-18;112;9.0;°C;24.0;°C;NA;°C;1.5;mm;18.3;MJ/m²;0.9;mm
Weather_recording;3;Suderburg;2001-07-19;113;13.0;°C;24.0;°C;NA;°C;2.5;mm;18.1;MJ/m²;2.5;mm
Weather_recording;3;Suderburg;2001-07-20;114;12.0;°C;23.0;°C;NA;°C;5.0;mm;21.6;MJ/m²;3.4;mm
Weather_recording;3;Suderburg;2001-07-21;115;13.0;°C;24.0;°C;NA;°C;0.0;mm;24.4;MJ/m²;3.7;mm
Weather_recording;3;Suderburg;2001-07-22;116;14.0;°C;27.0;°C;NA;°C;0.0;mm;16.1;MJ/m²;2.5;mm
Weather_recording;3;Suderburg;2001-07-23;117;15.0;°C;27.0;°C;NA;°C;0.0;mm;20.3;MJ/m²;3.8;mm
Weather_recording;3;Suderburg;2001-07-24;118;16.0;°C;28.0;°C;NA;°C;0.0;mm;20.1;MJ/m²;5.0;mm
Weather_recording;3;Suderburg;2001-07-25;119;16.0;°C;27.0;°C;NA;°C;0.0;mm;21.9;MJ/m²;5.1;mm
Weather_recording;3;Suderburg;2001-07-26;120;14.0;°C;29.0;°C;NA;°C;0.0;mm;25.1;MJ/m²;5.9;mm
Weather_recording;3;Suderburg;2001-07-27;121;13.0;°C;29.0;°C;NA;°C;0.0;mm;25.7;MJ/m²;6.5;mm
