Observation;site_no;Trial;site;irrigation;rep_id;rep;date;dps;soil_moisture_30;Unit_soil_moisture_30;soil_moisture_60;Unit_soil_moisture_60;soil_moisture_90;Unit_soil_moisture_90;PAW_30;Unit_PAW_30;PAW_60;Unit_PAW_60;PAW_90;Unit_PAW_90;root_yield;Unit_root_yield;root_dry_matter;Unit_root_dry_matter;leaf_yield;Unit_leaf_yield;leaf_dry_matter;Unit_leaf_dry_matter;LAI;n;sugar;Unit_sugar;K;Unit_K;Na;Unit_Na;amino_N;Unit_amino_N;soluble_Nt;Unit_soluble_Nt;NO3;Unit_NO3;betaine;Unit_betaine;invert_sugar;Unit_invert_sugar;marc;Unit_marc
Observation;3;3_1;Suderburg;no;85323;3;2000-10-30;206;10.72;%;9.91;%;NA;%;32.8;mm;14.61;mm;NA;mm;80.9;t/ha;24.63;%;68.35;t/ha;14.65;%;4.43;113;18.83;%;36.2;mmol/kg;1.9;mmol/kg;10.67;mmol/kg;48.57;mmol/kg;1.72;mmol/kg;14.3;mmol/kg;5.6;mmol/kg;4.25;%
Observation;3;3_1;Suderburg;no;85325;4;2000-10-30;206;11.47;%;11.72;%;13.42;%;35.72;mm;22.76;mm;24.4;mm;83.25;t/ha;23.15;%;77.4;t/ha;12.72;%;5.54;99;17.87;%;44.78;mmol/kg;3.63;mmol/kg;10.56;mmol/kg;45.31;mmol/kg;2.9;mmol/kg;15.2;mmol/kg;3.96;mmol/kg;4.15;%
Observation;3;3_2;Suderburg;yes;85351;1;2000-06-14;68;5.23;%;NA;%;NA;%;11.39;mm;NA;mm;NA;mm;7.38;t/ha;17.63;%;26.8;t/ha;10.1;%;2.04;101;10.02;%;124.3;mmol/kg;13.2;mmol/kg;23.9;mmol/kg;101.72;mmol/kg;19.02;mmol/kg;27.15;mmol/kg;16.48;mmol/kg;5.29;%
Observation;3;3_2;Suderburg;yes;85363;2;2000-06-14;68;3.17;%;NA;%;NA;%;3.35;mm;NA;mm;NA;mm;5.22;t/ha;20.58;%;19.5;t/ha;11.35;%;1.99;102;12.08;%;123.9;mmol/kg;9.25;mmol/kg;31.11;mmol/kg;127.69;mmol/kg;17.37;mmol/kg;27.01;mmol/kg;18.56;mmol/kg;5.85;%
Observation;3;3_2;Suderburg;yes;85374;3;2000-06-14;68;3.24;%;NA;%;NA;%;3.65;mm;NA;mm;NA;mm;5.47;t/ha;20.23;%;22.8;t/ha;11.77;%;2.27;112;11.77;%;148.2;mmol/kg;13.5;mmol/kg;36.65;mmol/kg;152.37;mmol/kg;31.66;mmol/kg;27.4;mmol/kg;18.61;mmol/kg;5.58;%
Observation;3;3_2;Suderburg;yes;85377;4;2000-06-14;68;5.28;%;NA;%;NA;%;11.6;mm;NA;mm;NA;mm;7.28;t/ha;16.61;%;29;t/ha;9.61;%;2.12;101;9.63;%;117.4;mmol/kg;11.3;mmol/kg;21.6;mmol/kg;86.27;mmol/kg;18.58;mmol/kg;20.55;mmol/kg;14.41;mmol/kg;4.99;%
Observation;3;3_2;Suderburg;yes;85352;1;2000-07-11;95;8.15;%;7.72;%;7.11;%;22.79;mm;4.74;mm;0;mm;21.9;t/ha;17.84;%;41.5;t/ha;12.59;%;4.1;104;11.88;%;76.35;mmol/kg;6;mmol/kg;16.77;mmol/kg;75.39;mmol/kg;14.07;mmol/kg;21.25;mmol/kg;10.56;mmol/kg;4.01;%
Observation;3;3_2;Suderburg;yes;85365;2;2000-07-11;95;6.82;%;7.16;%;7.35;%;17.59;mm;2.22;mm;0;mm;21.7;t/ha;18.17;%;39.7;t/ha;12.71;%;3.63;103;12.12;%;66.55;mmol/kg;4.6;mmol/kg;13.81;mmol/kg;75.77;mmol/kg;11.43;mmol/kg;16.3;mmol/kg;9.62;mmol/kg;4.1;%
Observation;3;3_2;Suderburg;yes;85370;3;2000-07-11;95;7.71;%;6.85;%;5.06;%;21.09;mm;0.84;mm;0;mm;20.85;t/ha;17.9;%;38.3;t/ha;13.37;%;3.42;110;12.3;%;66.3;mmol/kg;4.9;mmol/kg;15.09;mmol/kg;73.29;mmol/kg;10.77;mmol/kg;18.7;mmol/kg;9.63;mmol/kg;3.79;%
Observation;3;3_2;Suderburg;yes;85380;4;2000-07-11;95;6.57;%;6.26;%;5.63;%;16.62;mm;0;mm;0;mm;19.75;t/ha;18.86;%;32.3;t/ha;12.86;%;3.18;109;12.82;%;74.4;mmol/kg;5.8;mmol/kg;12.35;mmol/kg;73.13;mmol/kg;12.09;mmol/kg;16.9;mmol/kg;10.37;mmol/kg;4.23;%
Observation;3;3_2;Suderburg;yes;85353;1;2000-08-08;123;9.95;%;9.46;%;10.2;%;29.81;mm;12.55;mm;9.92;mm;39.45;t/ha;18.44;%;70.8;t/ha;11.52;%;4.95;97;13.21;%;54.4;mmol/kg;3.75;mmol/kg;11.2;mmol/kg;55.09;mmol/kg;8.63;mmol/kg;12.7;mmol/kg;7.81;mmol/kg;3.49;%
Observation;3;3_2;Suderburg;yes;85364;2;2000-08-08;123;9.22;%;9.95;%;9.45;%;26.96;mm;14.8;mm;6.55;mm;38.45;t/ha;19.81;%;59;t/ha;11.52;%;4.83;104;14.28;%;53;mmol/kg;3.55;mmol/kg;7.61;mmol/kg;45.8;mmol/kg;4.41;mmol/kg;13.8;mmol/kg;6.46;mmol/kg;3.88;%
Observation;3;3_2;Suderburg;yes;85367;3;2000-08-08;123;NA;%;NA;%;NA;%;NA;mm;NA;mm;NA;mm;43;t/ha;18.84;%;72.8;t/ha;11.07;%;5.04;93;13.46;%;60.98;mmol/kg;3.55;mmol/kg;9.58;mmol/kg;51.71;mmol/kg;7.15;mmol/kg;14.7;mmol/kg;7.96;mmol/kg;3.62;%
Observation;3;3_2;Suderburg;yes;85382;4;2000-08-08;123;NA;%;NA;%;NA;%;NA;mm;NA;mm;NA;mm;37.55;t/ha;18.75;%;69.8;t/ha;11.16;%;4.97;106;13.4;%;53;mmol/kg;3.93;mmol/kg;8.92;mmol/kg;51.12;mmol/kg;10.24;mmol/kg;13.35;mmol/kg;7.21;mmol/kg;4.19;%
Observation;3;3_2;Suderburg;yes;85354;1;2000-09-05;151;12.04;%;8.84;%;9.09;%;37.95;mm;9.77;mm;4.9;mm;60.85;t/ha;21.59;%;72.6;t/ha;11.8;%;5.01;92;16.2;%;41.7;mmol/kg;2.35;mmol/kg;11.24;mmol/kg;47.52;mmol/kg;1.73;mmol/kg;12.9;mmol/kg;5.39;mmol/kg;3.91;%
Observation;3;3_2;Suderburg;yes;85366;2;2000-09-05;151;12.02;%;9.73;%;9.85;%;37.86;mm;13.81;mm;8.35;mm;59.6;t/ha;21.83;%;73.8;t/ha;12.03;%;5.03;113;16.25;%;40.25;mmol/kg;2;mmol/kg;10.76;mmol/kg;47.52;mmol/kg;1.58;mmol/kg;12.95;mmol/kg;5.4;mmol/kg;4.08;%
Observation;3;3_2;Suderburg;yes;85371;3;2000-09-05;151;11.01;%;7.87;%;8.06;%;33.95;mm;5.42;mm;0.28;mm;63.1;t/ha;22.02;%;67.1;t/ha;11.81;%;5.65;97;16.32;%;39.3;mmol/kg;1.55;mmol/kg;13.1;mmol/kg;51.02;mmol/kg;1.55;mmol/kg;11.65;mmol/kg;5.24;mmol/kg;4;%
Observation;3;3_2;Suderburg;yes;85376;4;2000-09-05;151;13.85;%;10.88;%;10.54;%;45.03;mm;18.96;mm;11.45;mm;63.85;t/ha;20.81;%;77.9;t/ha;11.38;%;5.78;91;15.47;%;49.55;mmol/kg;2.85;mmol/kg;11.46;mmol/kg;48.02;mmol/kg;3.55;mmol/kg;14.15;mmol/kg;5.8;mmol/kg;3.5;%
Observation;3;3_2;Suderburg;yes;85355;1;2000-10-03;179;11.6;%;10.33;%;10.86;%;36.24;mm;16.47;mm;12.89;mm;77.2;t/ha;23.01;%;74.8;t/ha;12.54;%;5.77;101;17.32;%;36.8;mmol/kg;1.7;mmol/kg;11.11;mmol/kg;49.14;mmol/kg;1.24;mmol/kg;14.5;mmol/kg;5.45;mmol/kg;4.09;%
Observation;3;3_2;Suderburg;yes;85359;2;2000-10-03;179;12.45;%;12.27;%;10.37;%;39.56;mm;25.2;mm;10.66;mm;84.25;t/ha;22.32;%;86.9;t/ha;12.83;%;5.86;101;17.47;%;47.05;mmol/kg;2.1;mmol/kg;8.85;mmol/kg;39.99;mmol/kg;1.72;mmol/kg;11.4;mmol/kg;4.67;mmol/kg;3.76;%
Observation;3;3_2;Suderburg;yes;85369;3;2000-10-03;179;12.04;%;11.22;%;10.7;%;37.97;mm;20.5;mm;12.14;mm;79.5;t/ha;22.56;%;89.24;t/ha;13.24;%;5.85;102;17.25;%;41.9;mmol/kg;2.35;mmol/kg;10.09;mmol/kg;41.92;mmol/kg;1.78;mmol/kg;12.05;mmol/kg;5.14;mmol/kg;3.79;%
Observation;3;3_2;Suderburg;yes;85381;4;2000-10-03;179;11.12;%;9.83;%;10.68;%;34.37;mm;14.23;mm;12.04;mm;68.55;t/ha;23.56;%;71.98;t/ha;12.37;%;5.43;110;17.71;%;34.8;mmol/kg;1.7;mmol/kg;8.54;mmol/kg;42.53;mmol/kg;1.03;mmol/kg;13.2;mmol/kg;4.24;mmol/kg;4.25;%
Observation;3;3_2;Suderburg;yes;85356;1;2000-10-30;206;10.27;%;9.61;%;8.02;%;31.06;mm;13.23;mm;0.1;mm;79;t/ha;25.41;%;53.9;t/ha;14.99;%;3.35;98;19.62;%;40.1;mmol/kg;1.63;mmol/kg;7.57;mmol/kg;43.46;mmol/kg;0.87;mmol/kg;20.95;mmol/kg;3.73;mmol/kg;4.69;%
Observation;3;3_2;Suderburg;yes;85362;2;2000-10-30;206;11.45;%;9.6;%;9.28;%;35.64;mm;13.2;mm;5.75;mm;84.8;t/ha;24.11;%;66.25;t/ha;14.32;%;4.47;103;18.7;%;35.9;mmol/kg;1.9;mmol/kg;9.6;mmol/kg;44.24;mmol/kg;1.41;mmol/kg;14.2;mmol/kg;4.34;mmol/kg;4;%
Observation;3;3_2;Suderburg;yes;85373;3;2000-10-30;206;10.81;%;9.42;%;10;%;33.18;mm;12.37;mm;9;mm;78.95;t/ha;24.96;%;63.5;t/ha;13.79;%;3.95;105;19.04;%;35.95;mmol/kg;1.75;mmol/kg;9.65;mmol/kg;48.41;mmol/kg;1.02;mmol/kg;17.95;mmol/kg;4.85;mmol/kg;4.28;%
Observation;3;3_2;Suderburg;yes;85375;4;2000-10-30;206;12.22;%;10.38;%;10.25;%;38.66;mm;16.7;mm;10.11;mm;79.4;t/ha;24.36;%;70.1;t/ha;13.82;%;4.93;100;18.68;%;41.7;mmol/kg;1.6;mmol/kg;9.6;mmol/kg;41.48;mmol/kg;1.06;mmol/kg;14.5;mmol/kg;4.09;mmol/kg;3.87;%
Observation;4;4_1;Hamersleben;no;85401;1;2000-06-14;68;16.64;%;17.77;%;17.37;%;37.89;mm;50.47;mm;51.68;mm;8.02;t/ha;15.74;%;23.7;t/ha;10.53;%;3.17;97;9.39;%;107.05;mmol/kg;7.25;mmol/kg;24.21;mmol/kg;95.32;mmol/kg;35.84;mmol/kg;18.1;mmol/kg;23.07;mmol/kg;4.29;%
Observation;4;4_1;Hamersleben;no;85414;2;2000-06-14;68;15.41;%;18.09;%;16.3;%;33.1;mm;51.89;mm;46.85;mm;7.95;t/ha;14.98;%;22.8;t/ha;10.08;%;2.96;96;8.85;%;106.1;mmol/kg;9.15;mmol/kg;25.01;mmol/kg;106.67;mmol/kg;36.94;mmol/kg;17;mmol/kg;23.61;mmol/kg;4.37;%
Observation;4;4_1;Hamersleben;no;85424;3;2000-06-14;68;16.06;%;18.54;%;17.29;%;35.62;mm;53.94;mm;51.3;mm;8.345;t/ha;15.52;%;25;t/ha;10.69;%;3.09;95;9.21;%;102.05;mmol/kg;8.9;mmol/kg;23.81;mmol/kg;97.73;mmol/kg;31.66;mmol/kg;19.1;mmol/kg;22.01;mmol/kg;3.9;%
Observation;4;4_1;Hamersleben;no;85427;4;2000-06-14;68;15.18;%;17.64;%;17.04;%;32.21;mm;49.9;mm;50.16;mm;8.52;t/ha;15.33;%;24.7;t/ha;10.83;%;3.32;91;9.19;%;109.8;mmol/kg;7.3;mmol/kg;25.36;mmol/kg;101.01;mmol/kg;35.4;mmol/kg;17.2;mmol/kg;23.48;mmol/kg;3.86;%
Observation;4;4_1;Hamersleben;no;85402;1;2000-07-11;95;14.69;%;11.89;%;10.39;%;30.3;mm;23.98;mm;20.25;mm;29.4;t/ha;20.4;%;42.6;t/ha;12.87;%;4.87;89;14.87;%;54.03;mmol/kg;4.63;mmol/kg;10.69;mmol/kg;47.38;mmol/kg;3.78;mmol/kg;16.35;mmol/kg;9.94;mmol/kg;4.29;%
Observation;4;4_1;Hamersleben;no;85415;2;2000-07-11;95;14.64;%;13.78;%;12.42;%;30.11;mm;32.53;mm;29.41;mm;29.65;t/ha;19.97;%;45.4;t/ha;12.28;%;4.5;95;14.38;%;51.05;mmol/kg;8.3;mmol/kg;11.33;mmol/kg;54.67;mmol/kg;5.7;mmol/kg;17.5;mmol/kg;9.64;mmol/kg;3.5;%
Observation;4;4_1;Hamersleben;no;85420;3;2000-07-11;95;13.13;%;13.75;%;14.43;%;24.19;mm;32.38;mm;38.45;mm;27.7;t/ha;20.15;%;38.5;t/ha;12.33;%;4.42;93;14.49;%;56.5;mmol/kg;6.15;mmol/kg;11.11;mmol/kg;52.86;mmol/kg;5.68;mmol/kg;15.45;mmol/kg;9.79;mmol/kg;3.91;%
Observation;4;4_1;Hamersleben;no;85430;4;2000-07-11;95;14.49;%;12.9;%;13.58;%;29.5;mm;28.53;mm;34.61;mm;27.4;t/ha;19.79;%;42.6;t/ha;12.32;%;5.24;96;14.19;%;57.9;mmol/kg;7.75;mmol/kg;12.22;mmol/kg;54.36;mmol/kg;6.07;mmol/kg;16.7;mmol/kg;10.04;mmol/kg;3.73;%
Observation;4;4_1;Hamersleben;no;85403;1;2000-08-09;124;15.62;%;9.94;%;7.29;%;33.91;mm;15.24;mm;6.32;mm;51.8;t/ha;22.85;%;54.7;t/ha;14.22;%;4.36;97;17.16;%;39.25;mmol/kg;2.8;mmol/kg;10.22;mmol/kg;48.05;mmol/kg;1.06;mmol/kg;15.6;mmol/kg;7.44;mmol/kg;4.12;%
Observation;4;4_1;Hamersleben;no;85413;2;2000-08-09;124;16.69;%;11.44;%;8.58;%;38.08;mm;22;mm;12.12;mm;46.45;t/ha;23.55;%;39.55;t/ha;15.5;%;3.66;100;17.66;%;38.85;mmol/kg;2.55;mmol/kg;8.76;mmol/kg;43.11;mmol/kg;0.66;mmol/kg;13.75;mmol/kg;7.63;mmol/kg;3.88;%
Observation;4;4_1;Hamersleben;no;85417;3;2000-08-09;124;16.03;%;10.46;%;8.43;%;35.51;mm;17.57;mm;11.43;mm;44.2;t/ha;23;%;43.5;t/ha;14.37;%;4.43;98;17.23;%;35.9;mmol/kg;3.05;mmol/kg;8.41;mmol/kg;41.82;mmol/kg;0.73;mmol/kg;13.85;mmol/kg;7.63;mmol/kg;4.15;%
Observation;4;4_1;Hamersleben;no;85432;4;2000-08-09;124;14.77;%;9.95;%;8.41;%;30.59;mm;15.26;mm;11.34;mm;58.1;t/ha;21.67;%;56.8;t/ha;13.11;%;4.56;NA;16.17;%;40.4;mmol/kg;3.5;mmol/kg;10.8;mmol/kg;46.93;mmol/kg;1.29;mmol/kg;14.3;mmol/kg;7.89;mmol/kg;4.08;%
Observation;4;4_1;Hamersleben;no;85404;1;2000-09-08;154;22.82;%;13.89;%;8.27;%;62;mm;32.99;mm;10.71;mm;66.65;t/ha;23.27;%;41.6;t/ha;14.28;%;3.07;99;17.56;%;34.35;mmol/kg;2;mmol/kg;6.95;mmol/kg;37.49;mmol/kg;0.79;mmol/kg;14.65;mmol/kg;4.64;mmol/kg;3.88;%
Observation;4;4_1;Hamersleben;no;85416;2;2000-09-08;154;21.5;%;10.34;%;7.79;%;56.86;mm;17.03;mm;8.56;mm;66.95;t/ha;22.65;%;50.2;t/ha;14.08;%;4.17;94;16.91;%;34.45;mmol/kg;2.9;mmol/kg;10.22;mmol/kg;43.69;mmol/kg;1.39;mmol/kg;15.2;mmol/kg;4.73;mmol/kg;4.14;%
Observation;4;4_1;Hamersleben;no;85421;3;2000-09-08;154;22.67;%;14.42;%;11.01;%;61.4;mm;35.37;mm;23.06;mm;64.55;t/ha;23.22;%;40.4;t/ha;15.52;%;3.58;92;17.49;%;34.1;mmol/kg;2.2;mmol/kg;7.3;mmol/kg;38.63;mmol/kg;0.73;mmol/kg;14.45;mmol/kg;4.68;mmol/kg;4.25;%
Observation;4;4_1;Hamersleben;no;85426;4;2000-09-08;154;21.78;%;13.53;%;9.14;%;57.93;mm;31.39;mm;14.64;mm;62.55;t/ha;22.65;%;38.29;t/ha;13.51;%;3.26;100;17.15;%;31.35;mmol/kg;2.5;mmol/kg;6.02;mmol/kg;32.62;mmol/kg;0.67;mmol/kg;12.5;mmol/kg;3.93;mmol/kg;3.98;%
Observation;4;4_1;Hamersleben;no;85405;1;2000-10-05;181;14.29;%;11.66;%;NA;%;28.73;mm;22.95;mm;NA;mm;69.2;t/ha;24.72;%;28.83;t/ha;16.71;%;2.21;96;18.82;%;34;mmol/kg;2.05;mmol/kg;9.16;mmol/kg;41.64;mmol/kg;0.58;mmol/kg;15.3;mmol/kg;4.8;mmol/kg;4.26;%
Observation;4;4_1;Hamersleben;no;85409;2;2000-10-05;181;12.4;%;12.18;%;NA;%;21.38;mm;25.3;mm;NA;mm;65.9;t/ha;24.84;%;33.95;t/ha;17.16;%;2.66;94;18.94;%;35;mmol/kg;2.3;mmol/kg;11.07;mmol/kg;48.86;mmol/kg;0.73;mmol/kg;17.2;mmol/kg;4.95;mmol/kg;4.21;%
Observation;4;4_1;Hamersleben;no;85419;3;2000-10-05;181;13.8;%;10.96;%;NA;%;26.81;mm;19.84;mm;NA;mm;72.4;t/ha;24.49;%;43.36;t/ha;15.97;%;3.04;98;18.62;%;35.2;mmol/kg;2.6;mmol/kg;15.09;mmol/kg;57.67;mmol/kg;0.96;mmol/kg;17.55;mmol/kg;4.56;mmol/kg;4.11;%
Observation;4;4_1;Hamersleben;no;85431;4;2000-10-05;181;14.19;%;11.09;%;NA;%;28.35;mm;20.38;mm;NA;mm;78.25;t/ha;24.88;%;41.27;t/ha;15.46;%;2.85;91;19.08;%;33.45;mmol/kg;2.85;mmol/kg;11.33;mmol/kg;48.52;mmol/kg;0.62;mmol/kg;16.8;mmol/kg;5.01;mmol/kg;4.09;%
Observation;4;4_1;Hamersleben;no;85406;1;2000-11-01;208;14.51;%;10.56;%;7.56;%;29.59;mm;18.01;mm;7.51;mm;77.55;t/ha;25.67;%;31.07;t/ha;18.52;%;2.28;91;19.42;%;35.05;mmol/kg;2.55;mmol/kg;12.7;mmol/kg;56.31;mmol/kg;0.87;mmol/kg;19.8;mmol/kg;4.44;mmol/kg;4.45;%
Observation;4;4_1;Hamersleben;no;85412;2;2000-11-01;208;15.05;%;10.88;%;9.01;%;31.71;mm;19.45;mm;14.03;mm;69.15;t/ha;25.67;%;26.45;t/ha;19.38;%;1.97;100;19.64;%;34.45;mmol/kg;2.3;mmol/kg;11.42;mmol/kg;52.88;mmol/kg;1.03;mmol/kg;19.2;mmol/kg;4.75;mmol/kg;4.45;%
Observation;4;4_1;Hamersleben;no;85423;3;2000-11-01;208;15.37;%;11.46;%;8.75;%;32.95;mm;22.07;mm;12.87;mm;75.55;t/ha;25.72;%;29.52;t/ha;19.7;%;2.28;93;19.72;%;32.5;mmol/kg;2.6;mmol/kg;11.55;mmol/kg;52.36;mmol/kg;0.77;mmol/kg;17.3;mmol/kg;4.95;mmol/kg;4.45;%
Observation;4;4_1;Hamersleben;no;85425;4;2000-11-01;208;17.34;%;12.64;%;9.75;%;40.64;mm;27.36;mm;17.37;mm;63.7;t/ha;25.61;%;21.98;t/ha;21.62;%;2.26;98;19.58;%;34.05;mmol/kg;2.9;mmol/kg;10.71;mmol/kg;49.11;mmol/kg;1.03;mmol/kg;20.9;mmol/kg;4.37;mmol/kg;4.81;%
Observation;5;5_1;Wörbzig;no;85901;1;2000-05-30;51;17.74;%;21.16;%;20.31;%;42.2;mm;69.71;mm;65.9;mm;0.816;t/ha;13.4;%;7.29;t/ha;9.96;%;1.47;96;6.25;%;122.2;mmol/kg;22.8;mmol/kg;22.66;mmol/kg;89.31;mmol/kg;33.86;mmol/kg;14.92;mmol/kg;35.31;mmol/kg;5.21;%
Observation;5;5_1;Wörbzig;no;85920;2;2000-05-30;51;16.29;%;20.21;%;20.09;%;36.55;mm;65.43;mm;64.9;mm;1.479;t/ha;13.75;%;9.73;t/ha;9.83;%;2.11;99;6.62;%;123.4;mmol/kg;21.4;mmol/kg;21.86;mmol/kg;91.61;mmol/kg;31;mmol/kg;16.53;mmol/kg;26.9;mmol/kg;5.13;%
Observation;5;5_1;Wörbzig;no;85930;3;2000-05-30;51;17.14;%;20.38;%;20;%;39.86;mm;66.23;mm;64.52;mm;1.557;t/ha;13.64;%;9.68;t/ha;9.66;%;1.78;104;6.52;%;131.5;mmol/kg;22.2;mmol/kg;24.7;mmol/kg;97.4;mmol/kg;35.84;mmol/kg;16.71;mmol/kg;23.06;mmol/kg;5.14;%
Observation;5;5_1;Wörbzig;no;85946;4;2000-05-30;51;17.09;%;20.94;%;19.58;%;39.65;mm;68.71;mm;62.6;mm;1.374;t/ha;13.61;%;8.85;t/ha;10.18;%;1.77;92;6.34;%;134.1;mmol/kg;18.5;mmol/kg;23.19;mmol/kg;95.54;mmol/kg;33.31;mmol/kg;17.4;mmol/kg;31.12;mmol/kg;5.32;%
Observation;5;5_1;Wörbzig;no;85902;1;2000-06-15;67;13.03;%;18.82;%;18.22;%;23.81;mm;59.21;mm;56.48;mm;9.015;t/ha;15.42;%;38;t/ha;9.49;%;2.94;82;9.65;%;86.6;mmol/kg;13.35;mmol/kg;15.89;mmol/kg;65.9;mmol/kg;18.25;mmol/kg;15.34;mmol/kg;12.09;mmol/kg;3.99;%
Observation;5;5_1;Wörbzig;no;85921;2;2000-06-15;67;12.52;%;15.67;%;19.68;%;21.82;mm;45;mm;63.08;mm;10.895;t/ha;15.5;%;44.5;t/ha;10.22;%;3.81;86;9.55;%;94.8;mmol/kg;15.6;mmol/kg;19.3;mmol/kg;76.36;mmol/kg;21.77;mmol/kg;17.69;mmol/kg;14.59;mmol/kg;4.29;%
Observation;5;5_1;Wörbzig;no;85928;3;2000-06-15;67;12.94;%;17.41;%;20.77;%;23.47;mm;52.86;mm;67.99;mm;11.1;t/ha;14.44;%;41.5;t/ha;8.72;%;3.41;92;8.57;%;104.88;mmol/kg;16.73;mmol/kg;20.47;mmol/kg;83.9;mmol/kg;25.84;mmol/kg;13.87;mmol/kg;14.93;mmol/kg;4.17;%
Observation;5;5_1;Wörbzig;no;85948;4;2000-06-15;67;12.81;%;18.51;%;16.8;%;22.95;mm;57.8;mm;50.08;mm;9.375;t/ha;14.94;%;36;t/ha;10.11;%;3.29;85;9.17;%;86.4;mmol/kg;12.95;mmol/kg;15.14;mmol/kg;70.65;mmol/kg;23.97;mmol/kg;14.76;mmol/kg;16.51;mmol/kg;3.97;%
Observation;5;5_1;Wörbzig;no;85903;1;2000-06-27;79;10.8;%;10.28;%;11.91;%;15.13;mm;20.76;mm;28.09;mm;18.4;t/ha;18.68;%;39.4;t/ha;11;%;4.06;99;12.9;%;63.75;mmol/kg;12.35;mmol/kg;12.84;mmol/kg;53.85;mmol/kg;7.97;mmol/kg;16.79;mmol/kg;11.13;mmol/kg;4.04;%
Observation;5;5_1;Wörbzig;no;85919;2;2000-06-27;79;10.43;%;12.39;%;16.72;%;13.68;mm;30.25;mm;49.74;mm;19.95;t/ha;18.86;%;46.7;t/ha;11.13;%;4.74;94;12.93;%;63.65;mmol/kg;18.25;mmol/kg;15.09;mmol/kg;68.05;mmol/kg;12.53;mmol/kg;18.4;mmol/kg;10.2;mmol/kg;4.06;%
Observation;5;5_1;Wörbzig;no;85929;3;2000-06-27;79;11.17;%;11.78;%;13.47;%;16.57;mm;27.51;mm;35.13;mm;19.9;t/ha;18.43;%;44.7;t/ha;10.25;%;4.47;93;12.65;%;65.55;mmol/kg;15.05;mmol/kg;13.94;mmol/kg;62.62;mmol/kg;10.95;mmol/kg;18.11;mmol/kg;8.78;mmol/kg;3.8;%
Observation;5;5_1;Wörbzig;no;85947;4;2000-06-27;79;10.91;%;12.02;%;10.01;%;15.57;mm;28.6;mm;19.53;mm;18.85;t/ha;19.11;%;44;t/ha;11.34;%;4.04;92;13.18;%;61.45;mmol/kg;12.2;mmol/kg;14.61;mmol/kg;60.88;mmol/kg;9.36;mmol/kg;18.29;mmol/kg;11.38;mmol/kg;4.33;%
Observation;5;5_1;Wörbzig;no;85904;1;2000-07-12;94;14.21;%;12.89;%;11.97;%;28.42;mm;32.52;mm;28.38;mm;32.1;t/ha;20.68;%;50.7;t/ha;11.92;%;4.88;92;14.77;%;56.75;mmol/kg;7.5;mmol/kg;10.27;mmol/kg;52.35;mmol/kg;4.71;mmol/kg;21.09;mmol/kg;10.41;mmol/kg;4.2;%
Observation;5;5_1;Wörbzig;no;85923;2;2000-07-12;94;14.8;%;13.13;%;15.11;%;30.71;mm;33.59;mm;42.48;mm;31.1;t/ha;20.19;%;50.1;t/ha;11.85;%;5.4;97;14.56;%;47.75;mmol/kg;8.05;mmol/kg;9.83;mmol/kg;44.86;mmol/kg;3.22;mmol/kg;20.96;mmol/kg;8.9;mmol/kg;3.85;%
Observation;5;5_1;Wörbzig;no;85927;3;2000-07-12;94;14.91;%;11.66;%;11.28;%;31.16;mm;26.96;mm;25.25;mm;31.4;t/ha;21.76;%;56.6;t/ha;11.81;%;5.23;108;15.75;%;55.85;mmol/kg;9.75;mmol/kg;13.01;mmol/kg;58.37;mmol/kg;4.83;mmol/kg;20.8;mmol/kg;10.07;mmol/kg;3.98;%
Observation;5;5_1;Wörbzig;no;85945;4;2000-07-12;94;15.83;%;12.15;%;13.76;%;34.73;mm;29.16;mm;36.42;mm;32;t/ha;20.75;%;57.5;t/ha;11.36;%;5.2;97;15.09;%;53;mmol/kg;6;mmol/kg;9.16;mmol/kg;49.97;mmol/kg;3.51;mmol/kg;19.51;mmol/kg;10.67;mmol/kg;4.09;%
Observation;5;5_1;Wörbzig;no;85905;1;2000-07-25;107;11.01;%;11.14;%;10.4;%;15.95;mm;24.63;mm;21.28;mm;35.2;t/ha;25.59;%;44.4;t/ha;13.95;%;4.07;90;18.98;%;52.55;mmol/kg;4.55;mmol/kg;11.99;mmol/kg;53.96;mmol/kg;1.07;mmol/kg;21.43;mmol/kg;10.11;mmol/kg;4.95;%
Observation;5;5_1;Wörbzig;no;85924;2;2000-07-25;107;11.25;%;11.01;%;10.87;%;16.86;mm;24.04;mm;23.43;mm;35.1;t/ha;24.01;%;46.6;t/ha;13.32;%;4.42;88;17.63;%;48.4;mmol/kg;7.15;mmol/kg;13.37;mmol/kg;56.42;mmol/kg;1.62;mmol/kg;21.41;mmol/kg;9.99;mmol/kg;4.89;%
Observation;5;5_1;Wörbzig;no;85925;3;2000-07-25;107;10.43;%;9.93;%;9.2;%;13.66;mm;19.2;mm;15.92;mm;32.75;t/ha;26.08;%;37.9;t/ha;15.53;%;3.51;92;19.48;%;48.75;mmol/kg;6.75;mmol/kg;13.46;mmol/kg;59.85;mmol/kg;1.01;mmol/kg;22.06;mmol/kg;10.54;mmol/kg;4.78;%
